arm,run_id,variant,speed,phase,agent_steps,training_iteration,checkpoint_label,source,target,control,availability,r_squared,mse,target_variance,global_mse_ratio,branch_baseline_mse,fine_evaluation_mse,fine_mse_ratio,fine_mse_improvement,n_evaluated,mse_ci95_low,mse_ci95_high,n_fit,n_test,bootstrap_clusters,bootstrap_resamples,bootstrap_unit
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,next_token,saved,0.5924556298053072,0.040749417615967364,0.09998768378643161,0.40754437019469275,0.05950856893746979,0.040749417615967364,0.6847655445854512,0.018759151321502424,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,next_token,saved,0.17241106529245875,0.07248571143552084,0.08758661262325397,0.8275889347075412,0.08062671475369367,0.07248571143552084,0.899028462922708,0.00814100331817283,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,next_token,saved,0.008343776734728414,0.24449650569580417,0.24655369467731408,0.9916562232652716,0.2385284392083794,0.24449650569580417,1.0250203560935183,-0.005968066487424761,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,previous_action_latest_token,saved,0.29939548545817685,0.04989371800549901,0.07121523908267731,0.7006045145418232,0.049771308779962414,0.04989371800549901,1.0024594335278134,-0.00012240922553659328,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,previous_action_latest_token,saved,0.4042125790673635,0.05957140424814609,0.09998768378643161,0.5957874209326366,0.05950856893746979,0.05957140424814609,1.0010559035748672,-6.283531067630133e-05,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,previous_action_latest_token,saved,0.07155736251996847,0.08131914563187574,0.08758661262325397,0.9284426374800315,0.08062671475369367,0.08131914563187574,1.0085881073078244,-0.0006924308781820765,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,previous_action_latest_token,saved,0.03211775199346423,0.2386349442585958,0.24655369467731408,0.9678822480065358,0.2385284392083794,0.2386349442585958,1.000446508812827,-0.00010650505021639334,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,shuffled_history_broken_alignment,saved,-0.024390291928818142,0.07295219955368439,0.07121523908267731,1.0243902919288181,0.049771308779962414,0.07295219955368439,1.4657480653402957,-0.02318089077372197,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,shuffled_history_broken_alignment,saved,-0.01964356209424345,0.10195179806154996,0.09998768378643161,1.0196435620942434,0.05950856893746979,0.10195179806154996,1.713228865723162,-0.04244322912408017,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,shuffled_history_broken_alignment,saved,-0.06274063941640895,0.09308185270355425,0.08758661262325397,1.062740639416409,0.08062671475369367,0.09308185270355425,1.1544790456601108,-0.012455137949860584,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,shuffled_history_broken_alignment,saved,-0.006619084593254554,0.24818565443916268,0.24655369467731408,1.0066190845932546,0.2385284392083794,0.24818565443916268,1.040486640766331,-0.009657215230783278,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,single_permuted_training_labels,saved,-0.004383536002340538,0.0715274136471115,0.07121523908267731,1.0043835360023403,0.049771308779962414,0.0715274136471115,1.4371214139321156,-0.021756104867149087,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,single_permuted_training_labels,saved,0.0009760816556647622,0.09989008764249527,0.09998768378643161,0.9990239183443352,0.05950856893746979,0.09989008764249527,1.6785832599580313,-0.04038151870502548,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,single_permuted_training_labels,saved,-0.020426829920315415,0.08937572946260573,0.08758661262325397,1.0204268299203154,0.08062671475369367,0.08937572946260573,1.108512603243719,-0.008749014708912067,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,single_permuted_training_labels,saved,-0.013368255381103866,0.2498496874329151,0.24655369467731408,1.0133682553811039,0.2385284392083794,0.2498496874329151,1.0474628864470346,-0.011321248224535702,10000,,,10000,10000,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2,20260909T104731Z-c4aff136,2,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2/results/20260909T104731Z-c4aff136/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,post_final_layer_norm,saved,0.1472742443745173,0.09820830703598067,0.1151698613394689,0.8527257556254826,0.08960669693596587,0.09820830703598067,1.0959929379626796,-0.008601610100014798,10000,0.09223720940528794,0.10475240167782078,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,post_final_layer_norm,saved,0.493736291024521,0.05216416803637801,0.1030375417229533,0.506263708975479,0.05435764596951627,0.05216416803637801,0.9596472971922227,0.0021934779331382603,10000,0.04835592060455718,0.055894312017575574,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,post_final_layer_norm,saved,-0.1513312931217201,0.5219348275487411,0.4533315742105531,1.1513312931217201,0.4444477931644552,0.5219348275487411,1.1743445137449788,-0.07748703438428589,10000,0.46419829167697135,0.577939944146897,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,post_final_layer_norm,saved,0.014356369738713126,0.16522486978076867,0.1676314488401541,0.9856436302612869,0.16492559533562026,0.16522486978076867,1.0018146027882415,-0.0002992744451484064,10000,0.15202849663144277,0.17933786596697338,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,categorical_plus_marginals,saved,0.34178065485726905,0.07580703071104435,0.1151698613394689,0.658219345142731,0.08960669693596587,0.07580703071104435,0.8459973785800524,0.013799666224921528,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,categorical_plus_marginals,saved,0.7331277047538852,0.027497865256121863,0.1030375417229533,0.2668722952461148,0.05435764596951627,0.027497865256121863,0.505869317290573,0.026859780713394406,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,categorical_plus_marginals,saved,0.026167425199950745,0.4414690541516226,0.4533315742105531,0.9738325748000494,0.4444477931644552,0.4414690541516226,0.993297887718996,0.002978739012832632,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,categorical_plus_marginals,saved,0.01577423163564229,0.1649871915367312,0.1676314488401541,0.9842257683643577,0.16492559533562026,0.1649871915367312,1.0003734787252736,-6.159620111093056e-05,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,combined_marginals,saved,0.3354346189772641,0.0765379027833998,0.1151698613394689,0.6645653810227358,0.08960669693596587,0.0765379027833998,0.8541538233252229,0.01306879415256608,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,combined_marginals,saved,0.7289653378481086,0.027926745309842068,0.1030375417229533,0.2710346621518914,0.05435764596951627,0.027926745309842068,0.5137592846736477,0.0264309006596742,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,combined_marginals,saved,0.018946008376683032,0.4447427504081451,0.4533315742105531,0.9810539916233171,0.4444477931644552,0.4447427504081451,1.0006636487979608,-0.0002949572436898862,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,combined_marginals,saved,0.0004234108909325629,0.16756047185905237,0.1676314488401541,0.9995765891090674,0.16492559533562026,0.16756047185905237,1.015976152871058,-0.0026348765234321114,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,next_reward,saved,0.3354346189651093,0.07653790278479966,0.1151698613394689,0.6645653810348906,0.08960669693596587,0.07653790278479966,0.8541538233408453,0.013068794151166213,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,next_reward,saved,0.7289653378482471,0.027926745309827788,0.1030375417229533,0.27103466215175287,0.05435764596951627,0.027926745309827788,0.513759284673385,0.02643090065968848,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,next_reward,saved,0.0189460083517905,0.4447427504194296,0.4533315742105531,0.9810539916482095,0.4444477931644552,0.4447427504194296,1.0006636488233507,-0.00029495725497441505,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,next_reward,saved,0.0004234108914437096,0.1675604718589667,0.1676314488401541,0.9995765891085563,0.16492559533562026,0.1675604718589667,1.0159761528705384,-0.00263487652334643,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,next_token,saved,0.33543461897677584,0.07653790278345604,0.1151698613394689,0.6645653810232242,0.08960669693596587,0.07653790278345604,0.8541538233258507,0.013068794152509833,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,next_token,saved,0.7289653378481141,0.027926745309841492,0.1030375417229533,0.2710346621518859,0.05435764596951627,0.027926745309841492,0.5137592846736371,0.026430900659674777,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,next_token,saved,0.018946008375683276,0.4447427504085983,0.4533315742105531,0.9810539916243167,0.4444477931644552,0.4447427504085983,1.0006636487989804,-0.0002949572441430792,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,next_token,saved,0.000423410890952991,0.16756047185904896,0.1676314488401541,0.999576589109047,0.16492559533562026,0.16756047185904896,1.0159761528710372,-0.0026348765234286975,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,previous_action_latest_token,saved,0.2070308760133952,0.0913261440560174,0.1151698613394689,0.7929691239866048,0.08960669693596587,0.0913261440560174,1.0191888238139195,-0.0017194471200515232,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,previous_action_latest_token,saved,0.47089755626197327,0.05451741512237348,0.1030375417229533,0.5291024437380267,0.05435764596951627,0.05451741512237348,1.002939221336899,-0.0001597691528572101,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,previous_action_latest_token,saved,-0.008840029149805417,0.4573390385411016,0.4533315742105531,1.0088400291498054,0.4444477931644552,0.4573390385411016,1.029005083555171,-0.012891245376646376,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,previous_action_latest_token,saved,0.012110427974997173,0.16560136025263097,0.1676314488401541,0.9878895720250027,0.16492559533562026,0.16560136025263097,1.00409739261899,-0.0006757649170107127,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,shuffled_history_broken_alignment,saved,-0.08214006077246538,0.12462992074904927,0.1151698613394689,1.0821400607724654,0.08960669693596587,0.12462992074904927,1.3908549808292952,-0.0350232238130834,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,shuffled_history_broken_alignment,saved,-0.027546954588855144,0.10587591220574277,0.1030375417229533,1.0275469545888551,0.05435764596951627,0.10587591220574277,1.9477648510591852,-0.051518266236226504,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,shuffled_history_broken_alignment,saved,-0.14067887811671942,0.5171057514853801,0.4533315742105531,1.1406788781167194,0.4444477931644552,0.5171057514853801,1.1634791744686195,-0.07265795832092486,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,shuffled_history_broken_alignment,saved,-0.009893419304351836,0.16928989705212574,0.1676314488401541,1.0098934193043518,0.16492559533562026,0.16928989705212574,1.0264622462488264,-0.004364301716505481,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,single_permuted_training_labels,saved,-0.024382917813651428,0.11797803860311878,0.1151698613394689,1.0243829178136514,0.08960669693596587,0.11797803860311878,1.316620773193185,-0.02837134166715291,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,single_permuted_training_labels,saved,-0.005500247286460702,0.10360427368221856,0.1030375417229533,1.0055002472864607,0.05435764596951627,0.10360427368221856,1.905974253195581,-0.04924662771270229,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,single_permuted_training_labels,saved,-0.04332865978450573,0.4729738237590966,0.4533315742105531,1.0433286597845057,0.4444477931644552,0.4729738237590966,1.0641830852427838,-0.02852603059464137,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,single_permuted_training_labels,saved,-0.009954708274161783,0.1693001710109329,0.1676314488401541,1.0099547082741618,0.16492559533562026,0.1693001710109329,1.0265245407567605,-0.004374575675312631,10000,,,10000,10000,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,fine_belief,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,coarse_belief,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,m1_minus_m2,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,e_minus_s,log_next_token,not_fitted_or_saved,,,,,,,,,,,,,,,,
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,post_final_layer_norm,saved,0.33371227619109534,0.07443501104084892,0.11171601754169094,0.6662877238089046,0.07700949224966636,0.07443501104084892,0.966569300308189,0.002574481208817439,10000,0.06987333329914698,0.07883817460938938,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,coarse_belief,post_final_layer_norm,saved,0.5717904711677728,0.05906264909937985,0.13792931993001173,0.42820952883222724,0.06990000631218606,0.05906264909937985,0.8449591382809809,0.010837357212806202,10000,0.05583926468512123,0.06255133719887941,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,m1_minus_m2,post_final_layer_norm,saved,-0.0950731048463096,0.2587547003080552,0.23628988709787613,1.0950731048463098,0.23552901450153058,0.2587547003080552,1.0986107204485147,-0.02322568580652462,10000,0.2294082958409914,0.2893886646135354,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,e_minus_s,post_final_layer_norm,saved,0.049622905653756155,0.3014243748636497,0.31716292054681405,0.9503770943462437,0.302840694741168,0.3014243748636497,0.9953232181073657,0.0014163198775182795,10000,0.28428568112095426,0.32125078828902126,10000,10000,16,200,held_out_environment_trajectory_fixed_probe
variant_2_quarter,20260909T111613Z-484ad76e,2,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_2_quarter/results/20260909T111613Z-484ad76e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,fine_belief,categorical_plus_marginals,saved,0.40058210487228896,0.06696458008689082,0.11171601754169094,0.599417895127711,0.07700949224966636,0.06696458008689082,0.8695626750763435,0.010044912162775532,10000,,,10000,10000,,,
