arm,run_id,variant,speed,phase,agent_steps,training_iteration,checkpoint_label,source,reward_mean,expected_next_reward_mean,n_evaluated,lookup_reward_mean,lookup_expected_next_reward_mean,lookup_n_evaluated,uniform_random_analytic,best_constant_analytic,full_information_upper_analytic_not_bayes,fraction_random_to_full_information_gap_closed,action_fraction_a1,action_fraction_a2,action_fraction_aE,action_fraction_aS,constant_a1_analytic,constant_a2_analytic,constant_aE_analytic,constant_aS_analytic
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,65568,2,iteration_000002_steps_000065568,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_000065568/probe_iteration_000002_steps_000065568.json,0.2228,0.21223901000643017,10000,0.207,0.19888821937696105,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.119426515770699,0.3003,0.1797,0.2242,0.2958,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,131136,4,iteration_000004_steps_000131136,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_000131136/probe_iteration_000004_steps_000131136.json,0.2534,0.24019064642307134,10000,0.2364,0.22883150028778415,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.2528123770354347,0.2388,0.1838,0.2345,0.3429,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,262272,8,iteration_000008_steps_000262272,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_000262272/probe_iteration_000008_steps_000262272.json,0.269,0.2656102607679362,10000,0.2364,0.22883150028778415,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.3208130121900058,0.2109,0.2159,0.1161,0.4571,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,524544,16,iteration_000016_steps_000524544,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_000524544/probe_iteration_000016_steps_000524544.json,0.2972,0.2951297716962313,10000,0.2364,0.22883150028778415,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.4437372372771151,0.1195,0.2137,0.1308,0.536,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,1049088,32,iteration_000032_steps_001049088,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_001049088/probe_iteration_000032_steps_001049088.json,0.3071,0.30856517073253353,10000,0.2364,0.22883150028778415,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.48689148650982356,0.0724,0.1996,0.0847,0.6433,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,intermediate,2098176,64,iteration_000064_steps_002098176,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_002098176/probe_iteration_000064_steps_002098176.json,0.3241,0.3223670835133702,10000,0.281,0.27381145669310675,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.5609947427680101,0.0455,0.1579,0.0266,0.77,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3,20260909T110146Z-8c31130d,3,half,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3/results/20260909T110146Z-8c31130d/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,0.3192,0.31932613266567117,10000,0.279,0.27240514720370573,10000,0.19540240817180562,0.26036866359447003,0.42481203007518786,0.5396355689053562,0.0389,0.1317,0.0068,0.8226,0.11042143090493342,0.16984924623115552,0.2173913043478256,0.26036866359447003
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,initial,0,0,initial_checkpoint,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000000000/probe_initial_checkpoint.json,0.1276,0.12299832856424969,10000,0.1308,0.1270152491273121,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.03615105795118466,0.3402,0.2071,0.1955,0.2572,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,32784,1,iteration_000001_steps_000032784,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000032784/probe_iteration_000001_steps_000032784.json,0.131,0.12617525953640724,10000,0.1308,0.1270152491273121,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.050469802744353275,0.3241,0.2067,0.1915,0.2777,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,65568,2,iteration_000002_steps_000065568,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000065568/probe_iteration_000002_steps_000065568.json,0.1409,0.13387344907717239,10000,0.1308,0.1270152491273121,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.09216261846563814,0.3114,0.2038,0.1864,0.2984,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,131136,4,iteration_000004_steps_000131136,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000131136/probe_iteration_000004_steps_000131136.json,0.1585,0.15476750334411876,10000,0.1442,0.14249013699680954,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.16628317974792242,0.2642,0.1973,0.2007,0.3378,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,262272,8,iteration_000008_steps_000262272,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000262272/probe_iteration_000008_steps_000262272.json,0.183,0.17647557665946326,10000,0.1442,0.14249013699680954,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.269462370169284,0.2377,0.1607,0.1903,0.4113,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,524544,16,iteration_000016_steps_000524544,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_000524544/probe_iteration_000016_steps_000524544.json,0.204,0.19799421310992787,10000,0.1442,0.14249013699680954,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.3579016762447368,0.2143,0.1961,0.1268,0.4628,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,1049088,32,iteration_000032_steps_001049088,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_001049088/probe_iteration_000032_steps_001049088.json,0.199,0.19358591660284014,10000,0.1442,0.14249013699680954,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.3368446986077243,0.1018,0.2323,0.1317,0.5342,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,intermediate,2098176,64,iteration_000064_steps_002098176,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_002098176/probe_iteration_000064_steps_002098176.json,0.1939,0.1869184118884993,10000,0.1308,0.1270152491273121,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.31536658141797136,0.077,0.2098,0.06,0.6532,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
variant_3_quarter,20260909T113037Z-a43b263e,3,quarter,final,2524368,77,checkpoint_000000,experiments/gol_reward_state_action_symmetry_cycle_1/variant_3_quarter/results/20260909T113037Z-a43b263e/checkpoint_probes/steps_002524368/probe_checkpoint_000000.json,0.1898,0.18640002084213456,10000,0.1308,0.1270152491273121,10000,0.11901589581981586,0.1743827160493808,0.3564668769716089,0.2980998597556211,0.0421,0.2463,0.0407,0.6709,0.06140988372093045,0.10053539559785753,0.13422818791946162,0.1743827160493808
