run,seed,agent_steps,iteration,phase,n_fit,n_test,source,layer,factor,probe_type,json_pointer,mse,target_variance,global_mse_ratio,r_squared,global_r2,null_mse,null_target_variance,null_r_squared,null_global_r2,selected_rcond,cv_folds,cv_validation_mse
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,layer_3,factor_1,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_1,0.17793112101192907,0.17781236903154843,1.0006678499422026,-0.0006678499422025919,-0.0006678499422025919,0.26821648905663786,0.2676406850454083,-0.002151406880205542,-0.00215140688020532,0.01,10,"{""0.0001"": 0.17956073428027225, ""0.01"": 0.17898227059619146, ""1e-06"": 0.17956073428027225, ""1e-08"": 0.17956073428027225, ""1e-10"": 0.17956073428027225, ""1e-15"": 0.17956073428027225}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,layer_3,factor_2,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_2,0.17967506704907468,0.1794852617877051,1.0010574977548523,-0.0010574977548523101,-0.0010574977548523101,0.2721046617740274,0.27194131651856035,-0.0006006636194830772,-0.0006006636194832993,0.01,10,"{""0.0001"": 0.18010118858441956, ""0.01"": 0.17959622220583912, ""1e-06"": 0.18010118858441956, ""1e-08"": 0.18010118858441956, ""1e-10"": 0.18010118858441956, ""1e-15"": 0.18010118858441956}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_1,current_token_preceding_action,/controls/current_token_preceding_action/factor_1,0.1282432404706098,0.17781236903154843,0.7212278941509193,0.27877210584908074,0.27877210584908074,0.19708709619510054,0.2676406850454083,0.26361309319746185,0.26361309319746185,,,
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_2,current_token_preceding_action,/controls/current_token_preceding_action/factor_2,0.12942179007302498,0.1794852617877051,0.7210719631459483,0.27892803685405176,0.27892803685405165,0.18938247777325015,0.27194131651856035,0.30359064154812043,0.3035906415481203,,,
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_1,log_ntp,/controls/log_ntp/factor_1,0.07707375003917072,0.17781236903154843,0.43345550401781036,0.5665444959821897,0.5665444959821897,0.22465642522888538,0.2676406850454083,0.16060435583338206,0.16060435583338206,1e-15,10,"{""0.0001"": 0.07715096854033063, ""0.01"": 0.07715096854033063, ""1e-06"": 0.07715096854033063, ""1e-08"": 0.07715096854033063, ""1e-10"": 0.07715096854033063, ""1e-15"": 0.07715096854033063}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_2,log_ntp,/controls/log_ntp/factor_2,0.07805661190587962,0.1794852617877051,0.4348914842835668,0.5651085157164333,0.5651085157164333,0.2277247439273594,0.27194131651856035,0.16259600842295374,0.16259600842295374,1e-15,10,"{""0.0001"": 0.07718456025069974, ""0.01"": 0.07718456025069974, ""1e-06"": 0.07718456025069974, ""1e-08"": 0.07718456025069974, ""1e-10"": 0.07718456025069974, ""1e-15"": 0.07718456025069974}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_1,ntp,/controls/ntp/factor_1,0.08921468581070047,0.17781236903154843,0.5017349821984066,0.4982650178015934,0.4982650178015934,0.26764405743210146,0.2676406850454083,-1.2600426174458335e-05,-1.2600426174458335e-05,1e-15,10,"{""0.0001"": 0.0895194821642484, ""0.01"": 0.0895194821642484, ""1e-06"": 0.0895194821642484, ""1e-08"": 0.0895194821642484, ""1e-10"": 0.0895194821642484, ""1e-15"": 0.0895194821642484}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_2,ntp,/controls/ntp/factor_2,0.09065301328227743,0.1794852617877051,0.5050721846426682,0.4949278153573319,0.49492781535733177,0.2719590398468323,0.27194131651856035,-6.517335614453224e-05,-6.517335614475428e-05,1e-15,10,"{""0.0001"": 0.08972695515606588, ""0.01"": 0.08972695515606588, ""1e-06"": 0.08972695515606588, ""1e-08"": 0.08972695515606588, ""1e-10"": 0.08972695515606588, ""1e-15"": 0.08972695515606588}"
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_1,train_mean,/controls/train_mean/factor_1,0.17781709576315088,0.17781236903154843,1.0000265826929151,-2.658269291488935e-05,-2.6582692915111394e-05,0.26764195265387564,0.2676406850454083,-4.7362323376543e-06,-4.7362323376543e-06,,,
explore_cycle_3_both,42,33112,1,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000033112/probe_battery.json,control,factor_2,train_mean,/controls/train_mean/factor_2,0.17949670638222456,0.1794852617877051,1.0000637634221634,-6.37634221634098e-05,-6.37634221634098e-05,0.27196840022247915,0.27194131651856035,-9.959392807790124e-05,-9.959392807812328e-05,,,
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_1,factor_1,probe_fits,/layers/layer_1/probe_fits/factor_1,0.12945496651499774,0.1786085671710858,0.7247970719735702,0.27520292802642976,0.27520292802642976,0.19577387822870876,0.2660506808429326,0.26414817805225965,0.26414817805225954,1e-15,10,"{""0.0001"": 0.13150788171958705, ""0.01"": 0.1714871413087388, ""1e-06"": 0.13150788171958705, ""1e-08"": 0.13150788171958705, ""1e-10"": 0.13150788171958705, ""1e-15"": 0.13150788171958705}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_1,factor_2,probe_fits,/layers/layer_1/probe_fits/factor_2,0.13198554589462547,0.17890863022246048,0.7377259874524252,0.26227401254757476,0.26227401254757476,0.19883962863983312,0.2678097194804629,0.25753393481920006,0.25753393481920006,1e-15,10,"{""0.0001"": 0.1324298392419862, ""0.01"": 0.1732036367299211, ""1e-06"": 0.1324298392419862, ""1e-08"": 0.1324298392419862, ""1e-10"": 0.1324298392419862, ""1e-15"": 0.1324298392419862}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_1,factor_1,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_1,0.1788308136703359,0.1786085671710858,1.0012443216065734,-0.0012443216065731733,-0.0012443216065733953,0.26714934491631576,0.2660506808429326,-0.004129529268266596,-0.004129529268266596,0.01,10,"{""0.0001"": 0.18065906424754472, ""0.01"": 0.18030864769865468, ""1e-06"": 0.18065906424754472, ""1e-08"": 0.18065906424754472, ""1e-10"": 0.18065906424754472, ""1e-15"": 0.18065906424754472}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_1,factor_2,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_2,0.17899795847229266,0.17890863022246048,1.0004992953650202,-0.000499295365020247,-0.000499295365020247,0.2674343495888386,0.2678097194804629,0.001401629083337519,0.001401629083337519,0.01,10,"{""0.0001"": 0.18017178337771064, ""0.01"": 0.1796368364396504, ""1e-06"": 0.18017178337771064, ""1e-08"": 0.18017178337771064, ""1e-10"": 0.18017178337771064, ""1e-15"": 0.18017178337771064}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_2,factor_1,probe_fits,/layers/layer_2/probe_fits/factor_1,0.13072938224298128,0.1786085671710858,0.7319323160896198,0.26806768391038016,0.26806768391038016,0.1967320709625813,0.2660506808429326,0.2605466359293953,0.2605466359293953,1e-15,10,"{""0.0001"": 0.13256588375142836, ""0.01"": 0.1799246891701979, ""1e-06"": 0.13256588375142836, ""1e-08"": 0.13256588375142836, ""1e-10"": 0.13256588375142836, ""1e-15"": 0.13256588375142836}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_2,factor_2,probe_fits,/layers/layer_2/probe_fits/factor_2,0.1325853992588564,0.17890863022246048,0.7410788350120151,0.258921164987985,0.2589211649879849,0.19918758213055926,0.2678097194804629,0.2562346784240208,0.2562346784240208,1e-15,10,"{""0.0001"": 0.13296778476350696, ""0.01"": 0.179223583148694, ""1e-06"": 0.13296778476350696, ""1e-08"": 0.13296778476350696, ""1e-10"": 0.13296778476350696, ""1e-15"": 0.13296778476350696}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_2,factor_1,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_1,0.1785991272317499,0.1786085671710858,0.9999471473318138,5.28526681862207e-05,5.28526681862207e-05,0.26596705669085224,0.2660506808429326,0.000314316624995703,0.000314316624995703,0.01,10,"{""0.0001"": 0.1806909092045405, ""0.01"": 0.1802757959171686, ""1e-06"": 0.1806909092045405, ""1e-08"": 0.1806909092045405, ""1e-10"": 0.1806909092045405, ""1e-15"": 0.1806909092045405}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_2,factor_2,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_2,0.17896183484443404,0.17890863022246048,1.0002973843235365,-0.00029738432353654254,-0.00029738432353654254,0.26793484493826203,0.2678097194804629,-0.0004672177620808071,-0.0004672177620808071,0.01,10,"{""0.0001"": 0.18022103377313986, ""0.01"": 0.17960250165072195, ""1e-06"": 0.18022103377313986, ""1e-08"": 0.18022103377313986, ""1e-10"": 0.18022103377313986, ""1e-15"": 0.18022103377313986}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_3,factor_1,probe_fits,/layers/layer_3/probe_fits/factor_1,0.13069155366027949,0.1786085671710858,0.7317205200750112,0.2682794799249889,0.2682794799249888,0.19710917515648843,0.2660506808429326,0.25912922104922154,0.25912922104922154,0.0001,10,"{""0.0001"": 0.13254488769735454, ""0.01"": 0.17989026536402175, ""1e-06"": 0.1325464147884076, ""1e-08"": 0.1325464147884076, ""1e-10"": 0.1325464147884076, ""1e-15"": 0.1325464147884076}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_3,factor_2,probe_fits,/layers/layer_3/probe_fits/factor_2,0.1326136348567562,0.17890863022246048,0.7412366563416216,0.2587633436583784,0.2587633436583784,0.19951510124365546,0.2678097194804629,0.25501172388102833,0.2550117238810282,0.0001,10,"{""0.0001"": 0.13294665511214399, ""0.01"": 0.17917672410464172, ""1e-06"": 0.1329576989342482, ""1e-08"": 0.1329576989342482, ""1e-10"": 0.1329576989342482, ""1e-15"": 0.1329576989342482}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_3,factor_1,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_1,0.17856897767847998,0.1786085671710858,0.9997783449403751,0.0002216550596249034,0.0002216550596249034,0.2658824555994964,0.2660506808429326,0.0006323052544094931,0.0006323052544093821,0.01,10,"{""0.0001"": 0.1806796188591972, ""0.01"": 0.18027553261538842, ""1e-06"": 0.1806934496833176, ""1e-08"": 0.1806934496833176, ""1e-10"": 0.1806934496833176, ""1e-15"": 0.1806934496833176}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,layer_3,factor_2,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_2,0.17896162700922608,0.17890863022246048,1.000296222640013,-0.0002962226400129442,-0.0002962226400129442,0.26793717656245525,0.2678097194804629,-0.0004759240338239046,-0.00047592403382368254,0.01,10,"{""0.0001"": 0.18023953336744253, ""0.01"": 0.17960037759105132, ""1e-06"": 0.1802523459317092, ""1e-08"": 0.1802523459317092, ""1e-10"": 0.1802523459317092, ""1e-15"": 0.1802523459317092}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_1,current_token_preceding_action,/controls/current_token_preceding_action/factor_1,0.12740244753252786,0.1786085671710858,0.7133053556747445,0.2866946443252556,0.2866946443252555,0.19404227254952833,0.2660506808429326,0.2706567337668857,0.2706567337668856,,,
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_2,current_token_preceding_action,/controls/current_token_preceding_action/factor_2,0.12923364908273835,0.17890863022246048,0.722344410786921,0.2776555892130791,0.277655589213079,0.19332844039890026,0.2678097194804629,0.27811268099624054,0.27811268099624054,,,
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_1,log_ntp,/controls/log_ntp/factor_1,0.0766456558400277,0.1786085671710858,0.42912642463902784,0.5708735753609722,0.5708735753609722,0.22340125222399557,0.2660506808429326,0.1603056548617361,0.16030565486173598,1e-15,10,"{""0.0001"": 0.07813653245481096, ""0.01"": 0.07813653245481096, ""1e-06"": 0.07813653245481096, ""1e-08"": 0.07813653245481096, ""1e-10"": 0.07813653245481096, ""1e-15"": 0.07813653245481096}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_2,log_ntp,/controls/log_ntp/factor_2,0.0770227073418538,0.17890863022246048,0.43051420854366507,0.5694857914563349,0.5694857914563349,0.2246122624037922,0.2678097194804629,0.16129906397897564,0.16129906397897564,1e-15,10,"{""0.0001"": 0.07717019788399566, ""0.01"": 0.07717019788399566, ""1e-06"": 0.07717019788399566, ""1e-08"": 0.07717019788399566, ""1e-10"": 0.07717019788399566, ""1e-15"": 0.07717019788399566}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_1,ntp,/controls/ntp/factor_1,0.08871091494827614,0.1786085671710858,0.4966778265641738,0.5033221734358262,0.5033221734358262,0.26613274484482846,0.2660506808429326,-0.00030845251602373835,-0.0003084525160239604,1e-15,10,"{""0.0001"": 0.09081018707604005, ""0.01"": 0.09081018707604005, ""1e-06"": 0.09081018707604005, ""1e-08"": 0.09081018707604005, ""1e-10"": 0.09081018707604005, ""1e-15"": 0.09081018707604005}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_2,ntp,/controls/ntp/factor_2,0.08927465819680501,0.17890863022246048,0.4989958175063895,0.5010041824936105,0.5010041824936105,0.2678239745904151,0.2678097194804629,-5.3228501115887283e-05,-5.3228501115887283e-05,1e-15,10,"{""0.0001"": 0.08933073492974342, ""0.01"": 0.08933073492974342, ""1e-06"": 0.08933073492974342, ""1e-08"": 0.08933073492974342, ""1e-10"": 0.08933073492974342, ""1e-15"": 0.08933073492974342}"
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_1,train_mean,/controls/train_mean/factor_1,0.17864244166702925,0.1786085671710858,1.0001896577329967,-0.0001896577329967286,-0.0001896577329967286,0.2661382892647709,0.2660506808429326,-0.0003292922294380052,-0.0003292922294382272,,,
explore_cycle_3_both,42,66254,2,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000066254/probe_battery.json,control,factor_2,train_mean,/controls/train_mean/factor_2,0.17891481877154625,0.17890863022246048,1.0000345905565209,-3.459055652088594e-05,-3.459055652088594e-05,0.26782826988205144,0.2678097194804629,-6.92670961477404e-05,-6.92670961477404e-05,,,
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_1,factor_1,probe_fits,/layers/layer_1/probe_fits/factor_1,0.13044647877585133,0.1788029438632101,0.7295544243144397,0.27044557568556027,0.27044557568556027,0.19475964719055883,0.26707131883903107,0.27075790827264334,0.27075790827264323,1e-15,10,"{""0.0001"": 0.13118260742776075, ""0.01"": 0.16945704550407234, ""1e-06"": 0.13118260742776075, ""1e-08"": 0.13118260742776075, ""1e-10"": 0.13118260742776075, ""1e-15"": 0.13118260742776075}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_1,factor_2,probe_fits,/layers/layer_1/probe_fits/factor_2,0.13138196666536706,0.1789576013510869,0.7341513614032864,0.2658486385967136,0.2658486385967136,0.19750552492812468,0.26904160977455777,0.26589227185481246,0.26589227185481246,1e-15,10,"{""0.0001"": 0.1323262511054713, ""0.01"": 0.17457397589522441, ""1e-06"": 0.1323262511054713, ""1e-08"": 0.1323262511054713, ""1e-10"": 0.1323262511054713, ""1e-15"": 0.1323262511054713}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_1,factor_1,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_1,0.1795002874789629,0.1788029438632101,1.0039000678662555,-0.003900067866255519,-0.003900067866255519,0.26826841799953766,0.26707131883903107,-0.004482320174664878,-0.0044823201746651,0.01,10,"{""0.0001"": 0.17864664142550793, ""0.01"": 0.17808686697085704, ""1e-06"": 0.17864664142550793, ""1e-08"": 0.17864664142550793, ""1e-10"": 0.17864664142550793, ""1e-15"": 0.17864664142550793}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_1,factor_2,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_2,0.17910092923115256,0.1789576013510869,1.0008009041190962,-0.0008009041190961685,-0.0008009041190961685,0.2696482025723002,0.26904160977455777,-0.0022546430578183063,-0.0022546430578183063,0.01,10,"{""0.0001"": 0.180867291625964, ""0.01"": 0.18033227382895411, ""1e-06"": 0.180867291625964, ""1e-08"": 0.180867291625964, ""1e-10"": 0.180867291625964, ""1e-15"": 0.180867291625964}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_2,factor_1,probe_fits,/layers/layer_2/probe_fits/factor_1,0.13169978054347564,0.1788029438632101,0.7365638266237391,0.263436173376261,0.2634361733762609,0.1966546542174481,0.26707131883903107,0.26366239897150634,0.26366239897150623,1e-15,10,"{""0.0001"": 0.13246076205176285, ""0.01"": 0.1779732771500376, ""1e-06"": 0.13246076205176285, ""1e-08"": 0.13246076205176285, ""1e-10"": 0.13246076205176285, ""1e-15"": 0.13246076205176285}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_2,factor_2,probe_fits,/layers/layer_2/probe_fits/factor_2,0.1319485151509015,0.1789576013510869,0.7373171866113644,0.26268281338863564,0.26268281338863564,0.19838102467197632,0.26904160977455777,0.2626381293279919,0.2626381293279919,1e-15,10,"{""0.0001"": 0.1326802565302264, ""0.01"": 0.18001454185425805, ""1e-06"": 0.1326802565302264, ""1e-08"": 0.1326802565302264, ""1e-10"": 0.1326802565302264, ""1e-15"": 0.1326802565302264}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_2,factor_1,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_1,0.17910414030018934,0.1788029438632101,1.001684516096165,-0.001684516096164712,-0.0016845160961649341,0.26757315175641927,0.26707131883903107,-0.0018790221262607876,-0.0018790221262607876,0.01,10,"{""0.0001"": 0.17861930159702108, ""0.01"": 0.17806802683204848, ""1e-06"": 0.17861930159702108, ""1e-08"": 0.17861930159702108, ""1e-10"": 0.17861930159702108, ""1e-15"": 0.17861930159702108}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_2,factor_2,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_2,0.1789619406205373,0.1789576013510869,1.0000242474721255,-2.4247472125482616e-05,-2.4247472125482616e-05,0.26918606747642676,0.26904160977455777,-0.0005369344243444374,-0.0005369344243444374,0.01,10,"{""0.0001"": 0.18084568405095533, ""0.01"": 0.18025840602367454, ""1e-06"": 0.18084568405095533, ""1e-08"": 0.18084568405095533, ""1e-10"": 0.18084568405095533, ""1e-15"": 0.18084568405095533}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_3,factor_1,probe_fits,/layers/layer_3/probe_fits/factor_1,0.13159732810082694,0.1788029438632101,0.7359908358192528,0.26400916418074727,0.26400916418074716,0.19657005845132228,0.26707131883903107,0.26397915243830894,0.26397915243830894,1e-15,10,"{""0.0001"": 0.13237652193120247, ""0.01"": 0.1780660711494338, ""1e-06"": 0.13235786143585657, ""1e-08"": 0.13235786143585657, ""1e-10"": 0.13235786143585657, ""1e-15"": 0.13235786143585657}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_3,factor_2,probe_fits,/layers/layer_3/probe_fits/factor_2,0.131938708117564,0.1789576013510869,0.7372623857352716,0.2627376142647284,0.2627376142647284,0.19848103253874577,0.26904160977455777,0.2622664103702691,0.2622664103702692,0.0001,10,"{""0.0001"": 0.13260745255439974, ""0.01"": 0.1802057475980637, ""1e-06"": 0.13260890017905647, ""1e-08"": 0.13260890017905647, ""1e-10"": 0.13260890017905647, ""1e-15"": 0.13260890017905647}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_3,factor_1,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_1,0.17888879552550954,0.1788029438632101,1.0004801468054414,-0.0004801468054413949,-0.0004801468054413949,0.2673131496520867,0.26707131883903107,-0.0009054915148014597,-0.0009054915148016818,0.01,10,"{""0.0001"": 0.1785593453946722, ""0.01"": 0.17808452363342278, ""1e-06"": 0.17860121061027345, ""1e-08"": 0.17860121061027345, ""1e-10"": 0.17860121061027345, ""1e-15"": 0.17860121061027345}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,layer_3,factor_2,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_2,0.1789537963213829,0.1789576013510869,0.9999787378145701,2.1262185429860025e-05,2.1262185429860025e-05,0.26906728691003456,0.26904160977455777,-9.543927237976035e-05,-9.54392723799824e-05,0.01,10,"{""0.0001"": 0.18085028589642232, ""0.01"": 0.18019520841694775, ""1e-06"": 0.180842494800925, ""1e-08"": 0.180842494800925, ""1e-10"": 0.180842494800925, ""1e-15"": 0.180842494800925}"
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,control,factor_1,current_token_preceding_action,/controls/current_token_preceding_action/factor_1,0.12815245933840191,0.1788029438632101,0.7167245492134771,0.28327545078652283,0.28327545078652294,0.19243563710579456,0.26707131883903107,0.2794597415315152,0.2794597415315152,,,
explore_cycle_3_both,42,132518,4,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_000132518/probe_battery.json,control,factor_2,current_token_preceding_action,/controls/current_token_preceding_action/factor_2,0.12857870849523934,0.1789576013510869,0.7184869909101428,0.2815130090898572,0.2815130090898572,0.1927809245381875,0.26904160977455777,0.28345312570896586,0.28345312570896597,,,
